,Unnamed: 0,lyrics,genre
8644,8644,"The time is in the street you know. Us living as we do upside down. And the new word to have is revolution. People don't even want to hear the preacher spill or spiel because God's whole card has been thoroughly piqued. And America is now blood and tears instead of milk and honey. The youngsters who were programmed to continue fucking up woke up one night digging Paul Revere and Nat Turner as the good guys. America stripped for bed and we had not all yet closed our eyes. The signs of Truth were tattooed across our open ended vagina. We learned to our amazement untold tale of scandal. Two long centuries buried in the musty vault, hosed down daily with a gagging perfume. America was a bastard the illegitimate daughter of the mother country whose legs were then spread around the world and a rapist known as freedom, free doom. Democracy, liberty, and justice were revolutionary code names that preceded the bubbling bubbling bubbling bubbling bubbling in the mother country's crotch and behold a baby girl was born, nurtured by slave holders and whitey racists it grew and grew and grew screwing indiscriminately like mother like daughter everything unplagued by her madame mother. The present mocks us, good Black people with keen memories set fire to the bastards who ask us in a whisper to melt and integrate. Young, very young, teeny bopping revolt on weekend young dig by proxy what a mental ass kicking they receive through institutionalized everything and vomit up slogans to stay out of Vietnam. They seek to hide their relationship with the world's prostitute alienating themselves from everything except dirt and money with long hair, grime, and dope to camo-hide the things that cannot be hidden. They become runaway children to walk the streets downtown with everyday Black people sitting on the curb crying because we know that they will go back home with a clear conscience and a college degree. The irony of it all, of course, is when a pale face SDS motherfucker dares look hurt when I tell him to go find his own revolution. He wonders why I tell him that America's revolution will not be the melting pot but the toilet bowl. He is fighting for legalized smoke, or lower voting age, less lip from his generation gap and fucking in the street. Where is my parallel to that? All I want is a good home and a wife and a children and some food to feed them every night. Back goes pale face to basics. Does Little Orphan Annie have a natural? Do Sluggos kings make him a refugee from Mandingo? What does Webster say about soul? I say you silly chipe motherfucker, your great grandfather tied a ball and chain to my balls and bounced me through a cotton field while I lived in an unflushable toilet bowl and now you want me to help you overthrow what? The only Truth that can be delivered to a four year revolutionary with a whole card i.e. skin is this: fuck up what you can in the name of Piggy Wallace, Dickless Nixon, and Spiro Agnew. Leave brother Cleaver and Brother Malcolm alone please. After all is said and done build a new route to China if they'll have you.",Jazz
8645,8645,Who will survive in America?,Jazz
8646,8646,Who will survive in America?,Jazz
8647,8647,Who will survive in America?,Jazz
8648,8648,Who will survive in America?,Jazz
8649,8649,No lyrics - It is an instrumental peace of music,Electronic
8650,8650,If you feel like running today,R&B
8651,8651,You know I'd understand,R&B
8652,8652,You don't but you long,R&B
8653,8653,It's easier to get away,R&B
8654,8654,When on the other hand,R&B
8655,8655,You know I'm not much better without you,R&B
8656,8656,I'm like your victim and all that you need is an alibi,R&B
8657,8657,Its one thing about you,R&B
8658,8658,I don't wanna make you cry,R&B
8659,8659,Damn girl,R&B
8660,8660,Dry your eyes,R&B
8661,8661,You stole my heart and then you kicked it aside,R&B
8662,8662,No girl you can't see,R&B
8663,8663,When he's inside you know there?s no room for me,R&B
8664,8664,If you can take a chance,R&B
8665,8665,Find you that better man,R&B
8666,8666,A life seize from your quick disease,R&B
8667,8667,You're giving all my loving away,R&B
8668,8668,Tell me to understand,R&B
8669,8669,Cause you know,R&B
8670,8670,I'm not much better without you,R&B
8671,8671,Ill press your lips and I taste everyone that you've had tonight,R&B
8672,8672,Its one thing about you,R&B
8673,8673,I don't wanna taste tonight,R&B
8674,8674,Damn girl,R&B
8675,8675,Dry your eyes,R&B
8676,8676,You stole my heart and then you kicked it aside,R&B
8677,8677,No girl you can't see,R&B
8678,8678,When he's inside you know there?s no room for me,R&B
8679,8679,And I used to think that I was all you would need,R&B
8680,8680,Nah nah nah,R&B
8681,8681,There you go again,R&B
8682,8682,Nah nah nah,R&B
8683,8683,Oh you think that you could just push me around,R&B
8684,8684,Nah nah nah,R&B
8685,8685,Yeah there you go again,R&B
8686,8686,You lift me up and then you throw me back down,R&B
8687,8687,Damn girl,R&B
8688,8688,Dry your eyes,R&B
8689,8689,You stole my heart and then you kicked it aside,R&B
8690,8690,No girl you can't see,R&B
8691,8691,When he's inside you know there?s no room for me,R&B
8692,8692,Damn girl,R&B
8693,8693,Dry your eyes,R&B
8694,8694,You stole me heart and then you kicked it aside,R&B
8695,8695,No girl you can't see,R&B
8696,8696,When he's inside you know there?s no room for me,R&B
8697,8697,And I used to think that I was all you would need,R&B
8698,8698,If you feel like running today you know I'd understand,R&B
8699,8699,Well I rang up pantucci spoke to lucia,Electronic
8700,8700,Gave them all they needed to know,Electronic
8701,8701,If affairs are proceeding as we're expecting,Electronic
8702,8702,Soon enough the weak spots will show,Electronic
8703,8703,I assume you understand that we have options on your time,Electronic
8704,8704,And will ditch you in the harbour if we must,Electronic
8705,8705,"But if it all works out nicely, you'll get the bonus you deserve",Electronic
8706,8706,From doctors we trust.,Electronic
8707,8707,The fat lady of limbourgh,Electronic
8708,8708,Looked at the samples that we sent,Electronic
8709,8709,And furrowed her brow,Electronic
8710,8710,You would never believe that,Electronic
8711,8711,She'd tasted royalty and fame,Electronic
8712,8712,If you saw her now,Electronic
8713,8713,But her sense of taste is such that she'll distinguish with her tongue,Electronic
8714,8714,The subtleties a spectrograph would miss,Electronic
8715,8715,And announce her decision while demanding her reward,Electronic
8716,8716,A jelly fish kiss.,Electronic
8717,8717,Now we checked out this duck quack,Electronic
8718,8718,Who laid a big egg oh so black it shone just like gold.,Electronic
8719,8719,And the kids from the city finding it pretty,Electronic
8720,8720,Took it home and there it was sold,Electronic
8721,8721,It was changing hands for weeks,Electronic
8722,8722,Till someone left it by their fire,Electronic
8723,8723,And it melted to a puddle on the floor,Electronic
8724,8724,For it was only a candle a roman scandal,Electronic
8725,8725,Oh oh and now it's a pool.,Electronic
8726,8726,That's what we're paid for,Electronic
8727,8727,That's what we're paid for,Electronic
8728,8728,That's what we're paid for here.,Electronic
8729,8729,Should I stay,Electronic
8730,8730,go away,Electronic
8731,8731,felling right,Electronic
8732,8732,evening light,Electronic
8733,8733,shines on my head,Electronic
8734,8734,you are gone,Electronic
8735,8735,said never dare,Electronic
8736,8736,to find,Electronic
8737,8737,here tonight on my own,Electronic
8738,8738,no-one there,Electronic
8739,8739,you are gone,Electronic
8740,8740,all alone,Electronic
8741,8741,try to find,Electronic
8742,8742,without your help,Electronic
8743,8743,a guiding hand,Electronic
8744,8744,I still ask myself,Electronic
8745,8745,is this love,Electronic
8746,8746,this hate,Electronic
8747,8747,I'm feeling,Electronic
8748,8748,I was dead,Electronic
8749,8749,would you weep,Electronic
8750,8750,remember now,Electronic
8751,8751,earthly world,Electronic
8752,8752,place unsanctified it is,Electronic
8753,8753,Done no harm,Electronic
8754,8754,remember now,Electronic
8755,8755,earthly world,Electronic
8756,8756,wail for what I believe,Electronic
8757,8757,and believe what I know,Electronic
8758,8758,"me, a coward",Electronic
8759,8759,Let undress,Electronic
8760,8760,those memories,Electronic
8761,8761,forget the place,Electronic
8762,8762,where found the doubts,Electronic
8763,8763,wonder why,Electronic
8764,8764,guiding light,Electronic
8765,8765,me a coward,Electronic
8766,8766,you liar,Electronic
8767,8767,I still ask myself...,Electronic
8768,8768,"Come on, feel me",Jazz
8769,8769,"Just tell me, you love me",Jazz
8770,8770,"I like it, you know it",Jazz
8771,8771,"So do it, come on",Jazz
8772,8772,"Come on, feel me",Jazz
8773,8773,"Just tell me, you love me",Jazz
8774,8774,"I like it, you know it",Jazz
8775,8775,So do it,Jazz
8776,8776,"Come on, come on",Jazz
8777,8777,Never ever met another lover quite like you,Jazz
8778,8778,Thought I fell in love with superman it's true,Jazz
8779,8779,Kryptonite can't make you come up off that thang,Jazz
8780,8780,"Baby, baby I'm about to go insane",Jazz
8781,8781,Never ever met a lover quite like you,Jazz
8782,8782,Thought I fell in love with superman it's true,Jazz
8783,8783,Even kryptonite can't make you lose your thang,Jazz
8784,8784,"Baby, baby I'm about to go insane",Jazz
8785,8785,"Come on, feel me",Jazz
8786,8786,"Just tell me, you love me",Jazz
8787,8787,"I like it, you know it",Jazz
8788,8788,"So do it, come on",Jazz
8789,8789,"Come on, feel me",Jazz
8790,8790,"Just tell me, you love me",Jazz
8791,8791,"I like it, you know it",Jazz
8792,8792,So do it,Jazz
8793,8793,"Come on, come on",Jazz
8794,8794,"Booba, booba, booba, booba, booba, boo ba ba ba yeah",Jazz
8795,8795,(I like it),Jazz
8796,8796,"Booba, booba, booba, booba, booba, boo ba ba ba yeah",Jazz
8797,8797,(Feel me),Jazz
8798,8798,Never ever met another lover quite like you,Jazz
8799,8799,Thought I fell in love with superman it's true,Jazz
8800,8800,Kryptonite can't make you come up off that thang,Jazz
8801,8801,"Baby, baby I'm about to go insane",Jazz
8802,8802,Never ever met a lover quite like you,Jazz
8803,8803,Thought I fell in love with superman it's true,Jazz
8804,8804,Even kryptonite can't make you lose your thang,Jazz
8805,8805,"Baby, baby I'm about to go insane",Jazz
8806,8806,(Tell it),Jazz
8807,8807,(That you love me),Jazz
8808,8808,(Know I like it),Jazz
8809,8809,"(Tell me, um mm)",Jazz
8810,8810,"Booba, booba, booba, booba, booba, boo ba ba ba yeah",Jazz
8811,8811,Never ever met a lover quite like you,Jazz
8812,8812,Thought I fell in love with superman it's true,Jazz
8813,8813,Even kryptonite can't make you lose your thang,Jazz
8814,8814,"Baby, baby I'm about to go insane",Jazz
8815,8815,"Tell me, you love me",Jazz
8816,8816,"I like it, you know it",Jazz
8817,8817,Do it,Jazz
8818,8818,Come on,Jazz
8819,8819,"Booba, booba, booba, booba, booba, boo ba ba ba yeah",Jazz
8820,8820,"Fightin' , what you fightin' for, lyin' !",Jazz
8821,8821,"Tryin', you know what's the score,",Jazz
8822,8822,dyin' !,Jazz
8823,8823,"Somebody makes a decision from the top, then ya fightin'",Jazz
8824,8824,"You know really know what your trainin's really for, no need denyin'",Jazz
8825,8825,"Though you blind your eyes with a veiled disguise, I know what you feel, you can never run away, not today; I can hear what you say, and I only can pray that we please stop this silly fightin'",Jazz
8826,8826,(Chorus),Jazz
8827,8827,Down the years with my laughter from the tears it makes me wonder,Jazz
8828,8828,Is Life this tough' cause our love's just not enough to make us wiser,Jazz
8829,8829,I took a vacation down by the ocean,Country
8830,8830,But it's no fun with a heart that's broken,Country
8831,8831,"Ooh, baby, I wish you were here",Country
8832,8832,I see lovers walking on the beach at sunset,Country
8833,8833,"I turned to you, I guess I'm just in the habit",Country
8834,8834,"Ooh, baby, I wish you were here",Country
8835,8835,"I wish you were here, I gotta be honest",Country
8836,8836,It's no fun alone drinking PiÃÂ±a Coladas,Country
8837,8837,I wish you were here but you're with another,Country
8838,8838,"It's gonna be a long, lonely summer",Country
8839,8839,If I knew where you were,Country
8840,8840,I'd send you a postcard,Country
8841,8841,"Having a blue time, I'm so lonely so far",Country
8842,8842,"Ooh, baby, I wish you were here",Country
8843,8843,If I knew where you were,Country
8844,8844,I'd send you a postcard,Country
8845,8845,"Having a blue time, I'm so lonely so far",Country
8846,8846,"Ooh, baby, I wish you were here",Country
8847,8847,"I put on my gown, I turn all the lights out",Country
8848,8848,"Pull back the covers, I'm going to bed now",Country
8849,8849,"Ooh, baby, I wish you were here",Country
8850,8850,"Ooh, baby, I wish you were here",Country
8851,8851,"Ooh, baby, I sure wish you were here",Country
8852,8852,I don't need a perfect lover to hold me in the rain,Country
8853,8853,Someone to ease my pain when I feel blue,Country
8854,8854,"If I lost you to another, think I'd drown out here for sure",Country
8855,8855,Won't you stay with me and be my only cure?,Country
8856,8856,Dark skies may cloud my day,Country
8857,8857,But that don't bother me,Country
8858,8858,As long as I can hold you close to me,Country
8859,8859,I don't need a part time lover to leave me in the cold,Country
8860,8860,With empty arms to hold when I need you,Country
8861,8861,"Tell me that there is no other, send the cold wind from my door",Country
8862,8862,Give you all my love and more if you want me to,Country
8863,8863,Dark skies may cloud my day,Country
8864,8864,But that don't bother me,Country
8865,8865,As long as I can hold you close to me,Country
8866,8866,We'll I've been up and I've been down I've been over and I've been around,Country
8867,8867,I've been in and I've been out I've had some thinks to shout about,Country
8868,8868,But I know I won't strike out if I got you,Country
8869,8869,Well I've been good and I've been bad I've been happy oh I've been sad,Country
8870,8870,Had the world right by the tail got the wind below from my sails,Country
8871,8871,But I know I'll never fail if I got you,Country
8872,8872,As long as I got you to talk beside me,Country
8873,8873,Well I'll never let no problem get me down,Country
8874,8874,Well there ain't no problem,Country
8875,8875,Touch enough to ride me or to throw me to the ground,Country
8876,8876,As long as your around,Country
8877,8877,Well I've been wrong and I've been right I walked in darkness and I've seen the light,Country
8878,8878,I was lost and now I'm found got my feet back on the ground,Country
8879,8879,I know I won't drown I got you,Country
8880,8880,As long as I got you...,Country
8881,8881,Well I've been weak and I've been strong I've felt the blues in a country song,Country
8882,8882,Senn my dreams go up in smoke been at the end of my rope,Country
8883,8883,Now I know I won't choke if I got you,Country
8884,8884,As long as I got you...,Country
8885,8885,In the presence of you I wonder,Country
8886,8886,Why I can't say the things that I want to,Country
8887,8887,All the pretty words that I planned to say when I'm with you,Country
8888,8888,I lose them in the presence of you,Country
8889,8889,Your nearness makes my voice tremble,Country
8890,8890,There's a weakness that I feel through and through,Country
8891,8891,Searching for words to describe how I love you,Country
8892,8892,Don't come easy in the presence of you,Country
8893,8893,Love and admiration might make my words silent,Country
8894,8894,But feelings say more than words do,Country
8895,8895,And the feeling of loving you is all around me,Country
8896,8896,Anytime I'm in the presence of you,Country
8897,8897,Love and admiration might make my words silent...,Country
8898,8898,It's not for the money,Folk
8899,8899,The hope and despair,Folk
8900,8900,It's not for the leaving,Folk
8901,8901,Of love that was there,Folk
8902,8902,If it's for danger,Folk
8903,8903,A fortune beware,Folk
8904,8904,Leaving it all back,Folk
8905,8905,To somewhere the same,Folk
8906,8906,Those mystery games,Folk
8907,8907,The mystery game,Folk
8908,8908,The mystery game,Folk
8909,8909,Just like a parting,Folk
8910,8910,A rendezvous,Folk
8911,8911,Glass,Folk
8912,8912,A lust for a passion,Folk
8913,8913,Long may it last,Folk
8914,8914,Seasons have numbed us,Folk
8915,8915,From a chalk to a stone,Folk
8916,8916,Leading us onwards,Folk
8917,8917,To miss or be made,Folk
8918,8918,Those mystery games,Folk
8919,8919,The mystery game,Folk
8920,8920,The mystery game,Folk
8921,8921,Hold me honey won't you hold me,Country
8922,8922,Hold me never let me go,Country
8923,8923,Take me honey won't you take me,Country
8924,8924,Never to forsake me cause I love you so,Country
8925,8925,Thrill me let your kisses thrill me just like you alone can do,Country
8926,8926,Hold me tenderly enfold me never try to hold me from you,Country
8927,8927,(Thrill me) let your kisses thrill me (just like) you will alone can do,Country
8928,8928,Hold me tenderly enfold me never try to hold me from you,Country
8929,8929,Hold me tenderly enfold me never try to hold me from you,Country
8930,8930,When the man from the flower-shop rings your doorbell today,Country
8931,8931,Take the red rose with the ribbon of blue,Country
8932,8932,You'll find a million memories you threw away,Country
8933,8933,In this red rose I'm sending to you,Country
8934,8934,It's just a red rose from the blue side of town,Country
8935,8935,From a lonely man you left down,Country
8936,8936,I'm sending it from my world that new world you found,Country
8937,8937,It's just a red rose from the blue side of town,Country
8938,8938,My red rose may not decorate your mansion on the hill,Country
8939,8939,With your pretty flowers all around,Country
8940,8940,But a thousand roses in your garden can't express the love,Country
8941,8941,That's in this red rose I'm sending to you,Country
8942,8942,It's just a red rose from the blue side of town,Country
8943,8943,Chestnuts roasting on an open fire,Jazz
8944,8944,Jack Frost nipping at your nose,Jazz
8945,8945,Yule-tide carols being sung by a choir,Jazz
8946,8946,And folks dressed up like Eskimos,Jazz
8947,8947,Everybody knows a turkey and some mistletoe,Jazz
8948,8948,Help to make the season bright,Jazz
8949,8949,Tiny tots with their eyes all aglow,Jazz
8950,8950,Will find it hard to sleep tonight,Jazz
8951,8951,They know that Santa's on his way,Jazz
8952,8952,He's loaded lots of toys and goodies on his sleigh,Jazz
8953,8953,And every mother's child is gonna spy,Jazz
8954,8954,To see if reindeer really know how to fly,Jazz
8955,8955,And so I'm offering this simple phrase,Jazz
8956,8956,To kids from one to ninety-two,Jazz
8957,8957,Although it's been said many times many ways,Jazz
8958,8958,Merry Christmas to you,Jazz
8959,8959,"Oh, I wish I was a kissin' tree",Country
8960,8960,A growin' in the ground,Country
8961,8961,And every time my sweet pass by,Country
8962,8962,I'd throw some kisses down,Country
8963,8963,And if he wants more kisses,Country
8964,8964,Here's all he has to do,Country
8965,8965,Just come up here that kissin' tree,Country
8966,8966,And I'll give him some kissin' to,Country
8967,8967,"I love a tall man, he ain't a small man",Country
8968,8968,My man is all man and the only man for me,Country
8969,8969,"Now I wish, I was a kissin' tree out",Country
8970,8970,On the lone prairie,Country
8971,8971,And every time my sweet pass by,Country
8972,8972,He'd steal a kiss from me,Country
8973,8973,And if he wants more kisses,Country
8974,8974,Here's all he has to know,Country
8975,8975,Just plant me down in a Texas town,Country
8976,8976,And watch them kisses grow,Country
8977,8977,"I love a tall man, he ain't a small man",Country
8978,8978,My man is all man and the only man for me,Country
8979,8979,And the only one for me ooh,Country
8980,8980,Heart and soul took control,Jazz
8981,8981,Took control of me,Jazz
8982,8982,"Paid my dues, spread the news",Jazz
8983,8983,Hands across the sea,Jazz
8984,8984,"Put me down, turned me 'round",Jazz
8985,8985,Turned me round to see,Jazz
8986,8986,"Marble halls, open doors",Jazz
8987,8987,Someone found the key,Jazz
8988,8988,And it's only what you do,Jazz
8989,8989,That keeps coming back on you,Jazz
8990,8990,And it's only what you say,Jazz
8991,8991,That can give yourself away,Jazz
8992,8992,Underground sight and sound,Jazz
8993,8993,Human symphony,Jazz
8994,8994,"Heard the voice, had no choice",Jazz
8995,8995,Needed to be free,Jazz
8996,8996,"Fly me high, touch the sky",Jazz
8997,8997,Left the earth below,Jazz
8998,8998,"Heard the line, saw the sign",Jazz
8999,8999,Knew which way to go,Jazz
9000,9000,'Cause it's easier to try,Jazz
9001,9001,Than to prove it can't be done,Jazz
9002,9002,And it's easier to stay,Jazz
9003,9003,Than to turn around and run,Jazz
9004,9004,It's a blue world,Jazz
9005,9005,It takes somebody to help somebody,Jazz
9006,9006,"Oh, it's a blue world",Jazz
9007,9007,It's a new world,Jazz
9008,9008,It needs somebody to love somebody,Jazz
9009,9009,"Oh, it's a blue world",Jazz
9010,9010,Heart and soul took control,Jazz
9011,9011,Took control of me,Jazz
9012,9012,"Paid my dues, spread the news",Jazz
9013,9013,Hands across the sea,Jazz
9014,9014,"Put me down, turned me 'round",Jazz
9015,9015,Turned me 'round to see,Jazz
9016,9016,"Marble halls, open doors",Jazz
9017,9017,Someone found the key,Jazz
9018,9018,And it's only what you do,Jazz
9019,9019,That keeps coming back on you,Jazz
9020,9020,And it's only what you say,Jazz
9021,9021,That can give yourself away,Jazz
9022,9022,'Cause it's easier to try,Jazz
9023,9023,Than to prove it can't be done,Jazz
9024,9024,And it's easier to stay,Jazz
9025,9025,Than to turn around and run,Jazz
9026,9026,I am a poor wayfaring pilgrim traveling through this world below,Country
9027,9027,There is no sickness or no danger in that bright world to which I go,Country
9028,9028,I'm going there to meet my father I'm going there no more to roam,Country
9029,9029,I'm just going over Jordan I'm just going over home,Country
9030,9030,I know dark clouds will gather o'er me I know my pathway is rough and steep,Country
9031,9031,But golden fields lie out before me where weary eyes no more shall weep,Country
9032,9032,I'm going there to see my Saviour who shed for me his precious blood,Country
9033,9033,I'm just going over Jordan I'm just going over home (over home over home),Country
9034,9034,I'm down in Mexico had to go won't be home no more,Country
9035,9035,I want mom and dad to know I miss and love them so,Country
9036,9036,Though I'll never see them anymore,Country
9037,9037,The day that I turned twenty one I could hardly wait,Country
9038,9038,To say goodbye to mom and dad and shake the hand of fate,Country
9039,9039,Fate was with me from the start until that fateful day,Country
9040,9040,A big man he took my sweetheart and I took his life away,Country
9041,9041,Now I'm down in Mexico...,Country
9042,9042,I stood and watched the man as he fell and then I heard the policemen's whistle blow,Country
9043,9043,And when I thought about that prison cell I thought about old Mexico,Country
9044,9044,Now I'm down in Mexico...,Country
9045,9045,In old Mexico I stand on the square in Matamoros,Country
9046,9046,Round a Plazza the couples were walking to music so sweet,Country
9047,9047,I've found my love not too long ago in Matamoros,Country
9048,9048,But I'm feeling low as the beggar who sits in the street,Country
9049,9049,All the promises that she made me with eyes black as midnight,Country
9050,9050,How could I know how fickle her promise would be,Country
9051,9051,Now I'm back to find for I feel is mine in Matamoros,Country
9052,9052,And there'll be bad trouble if I catch her cheating on me,Country
9053,9053,Streets're narrow and dark and tequilla runs free in Matamoros,Country
9054,9054,I stopped for one moment outside at Maguel's swinging doors,Country
9055,9055,My heart breaks to hear the same haunting sounds of Granada,Country
9056,9056,She once called it our song and vowed should be mine evermore,Country
9057,9057,Then across the square went this wild young bracero I see her,Country
9058,9058,Laughing and dancing and tossing her raven black hair,Country
9059,9059,They'd may take a hand when I face this man from Matamoros,Country
9060,9060,For the love of my woman is one thing that I'll never share,Country
9061,9061,[ guitar ],Country
9062,9062,Now I walk in the night far away from the lights of Matamoros,Country
9063,9063,And recall the last moments when I knew she loved me more than life,Country
9064,9064,I can still hear her cry I love you and I'll prove it Manana,Country
9065,9065,Then seeing my danger she jumped in front of his knife,Country
9066,9066,I know the stories they'll tell in dimly casinos,Country
9067,9067,Of the raven haired beauty who for her love laid dead on the floor,Country
9068,9068,They'll speak of the fight with the gringo that night in Matamoros,Country
9069,9069,And wonder what happened for he never returned anymore oh oh hoo,Country
9070,9070,Down to the feline den I crawl,R&B
9071,9071,to join the feline force that waits,R&B
9072,9072,I strike a sort of katsy stance,R&B
9073,9073,as they look into my cat-like face,R&B
9074,9074,From behind their sable masks,R&B
9075,9075,Not a purring sound is heard,R&B
9076,9076,Their luminous eyes catch my every word;,R&B
9077,9077,Tonight's the night the tables turn,R&B
9078,9078,You've had your chance and now at last,R&B
9079,9079,You've been found guilty by the order of the cat,R&B
9080,9080,You've changed our laws and now because of that,R&B
9081,9081,Your going to live in the claws of a cat,R&B
9082,9082,Talons on and operating,R&B
9083,9083,We're sure that you're cooperating,R&B
9084,9084,Straighten up that feline face,R&B
9085,9085,And put your footsie pads in place,R&B
9086,9086,Practice up your katsy glance,R&B
9087,9087,And imitate my cat like stance,R&B
9088,9088,Tonight's the night the cats return,R&B
9089,9089,We'll corner them by the alley wall,R&B
9090,9090,Bite and scratch them until they fall,R&B
9091,9091,Lap their blood and steel their young,R&B
9092,9092,Finish them off just for fun,R&B
9093,9093,Tonight's the night the cats will run,R&B
9094,9094,Mommy I hear the cat at the door,R&B
9095,9095,I think he's cold will you let him in?,R&B
9096,9096,Lay them out and leave our mark,R&B
9097,9097,A cat scratch angle above the heart,R&B
9098,9098,On we'll go to another house,R&B
9099,9099,To play the game of cat and mouse,R&B
9100,9100,Why do you plead when we don't care?,R&B
9101,9101,We're the cats and we don't scare,R&B
9102,9102,You've had your turn and now it's ours,R&B
9103,9103,We're the cats and we've got claws,R&B
9104,9104,If you think you've had enough if you think our life's been rough,Country
9105,9105,Why not take your love light off of me and set me free,Country
9106,9106,If you think our love's all wrong if you feel the fire is gone,Country
9107,9107,If I'm not what you'd like for me to be then set me free,Country
9108,9108,Set me free and let me fly like a bluebird fly in high,Country
9109,9109,Release the chains that bind you and me and set me free,Country
9110,9110,Set me free and let me fly,Country
9111,9111,Set me free set me free set me free,Country
9112,9112,I hate to see that evening sun go down,Jazz
9113,9113,I hate to see that evening sun go down,Jazz
9114,9114,"Cause my baby, he's gone left this town",Jazz
9115,9115,Feelin' tomorrow like I feel today,Jazz
9116,9116,If I'm feelin' tomorrow like I feel today,Jazz
9117,9117,I'll pack my truck and make my give-a-way,Jazz
9118,9118,St. Louis woman with her diamond ring,Jazz
9119,9119,"Pulls that man around by her, if it wasn't for her and her",Jazz
9120,9120,"That man I love would have gone nowhere, nowhere",Jazz
9121,9121,"I got the St. Louis blues, blues as I can be",Jazz
9122,9122,That man's got a heart like a rock cast in the sea,Jazz
9123,9123,Or else he wouldn't have gone so far from me,Jazz
9124,9124,Take me back in the day when loving was pure,Jazz
9125,9125,"Love ain't going away, love is always secure",Jazz
9126,9126,"Life's not always perfect, but love's always forever",Jazz
9127,9127,Let's let true love connect; let's try lasting forever,Jazz
9128,9128,I'm so ready to love; I'm so ready to promise my all,Jazz
9129,9129,I'm so ready to give till the day that my life is no more,Jazz
9130,9130,I'll be everything that this woman could possibly be,Jazz
9131,9131,'Cause I'm ready to be like the olden days when commitment was golden,Jazz
9132,9132,"Be the man of my dreams and get down on one knee, love",Jazz
9133,9133,"Say you'll be all I need, and then ask me to marry you, my love",Jazz
9134,9134,"Let's take two golden bands, and let's walk down the isle, love",Jazz
9135,9135,"I'll say I do, and you'll say I do; make a golden commitment, oh",Jazz
9136,9136,"I'm so ready to love; I'm so ready to promise my all, love",Jazz
9137,9137,And I'm so ready to give till the day that my life is no more,Jazz
9138,9138,"I'll be everything that this woman could possibly be, yes, I will",Jazz
9139,9139,'Cause I'm ready to be like the olden days when commitment was golden,Jazz
9140,9140,Let's last forever (let's last forever),Jazz
9141,9141,No typical American shady love,Jazz
9142,9142,Let's stay together (let's stay together),Jazz
9143,9143,Pray God smile upon ours,Jazz
9144,9144,"I'm so ready to love; I'm so ready to promise my all, yes, I am",Jazz
9145,9145,I'm so ready to give till the day that my life is no more,Jazz
9146,9146,"I'll be everything that this woman could possibly be, yes, I will",Jazz
9147,9147,'Cause I'm ready to be like the olden days when commitment was golden,Jazz
9148,9148,"I'm so ready to love; I'm so ready to promise my whole all, yeah, yeah",Jazz
9149,9149,And I'm so ready to give till the day that my life is no more,Jazz
9150,9150,And I'll be everything that this woman could possibly be,Jazz
9151,9151,'Cause I'm ready to be like the olden days when commitment was golden,Jazz
9152,9152,"Golden, golden",Jazz
9153,9153,"Oh, oh, my",Jazz
9154,9154,"Golden, golden love",Jazz
9155,9155,'Cause commitment is golden,Jazz
9156,9156,"Mmm, mmm",Jazz
9157,9157,coming down the dirt road through the town tonight,Folk
9158,9158,there is a crowd around i can feel it breathe,Folk
9159,9159,more than a thousand souls out in the night,Folk
9160,9160,i get so blinded i can see,Folk
9161,9161,smoke is rising from the fire that burns,Folk
9162,9162,sky is purple and the water rise,Folk
9163,9163,people talking quiet as they start to learn,Folk
9164,9164,to see with their own eyes,Folk
9165,9165,their lives and our lives different as any other,Folk
9166,9166,"my pain is your pain tell me, do you want to go under?",Folk
9167,9167,you will feel it when the night starts burning,Folk
9168,9168,feet shuffle on that day,Folk
9169,9169,when we're going to find what we're going to be fighting,Folk
9170,9170,come again,Folk
9171,9171,you will feel it when the night starts burning,Folk
9172,9172,makes you want to stay,Folk
9173,9173,light will fill your eyes,Folk
9174,9174,we got the seeds of life,Folk
9175,9175,hidden in our hands,Folk
9176,9176,blinded by ourselves though can't you see that,Folk
9177,9177,we've got the seeds of life do you understand?,Folk
9178,9178,and hear the calling,Folk
9179,9179,you've got love though,Folk
9180,9180,love we got inside,Folk
9181,9181,it's time to open our eyes and really wonder,Folk
9182,9182,and really wonder,Folk
9183,9183,if it's enough for all we need in life,Folk
9184,9184,"can you take me back, can you take me back?",Folk
9185,9185,He didn't have to wake up,Country
9186,9186,He'd been up all night,Country
9187,9187,Laying there in bed listening,Country
9188,9188,To his new born baby cry,Country
9189,9189,He makes a pot of coffee,Country
9190,9190,He splashes water on his face,Country
9191,9191,His wife gives him a kiss and says,Country
9192,9192,It gonna be OK,Country
9193,9193,It wont be like this for long,Country
9194,9194,One day soon we'll look back laughin',Country
9195,9195,At the week we brought her home,Country
9196,9196,This phase is gonna fly by,Country
9197,9197,So baby just hold on,Country
9198,9198,It wont be like this for long,Country
9199,9199,Four years later bout four thirty,Country
9200,9200,She's crawling in their bed,Country
9201,9201,And when he drops her off at preschool,Country
9202,9202,She's clinging to his leg,Country
9203,9203,The teacher peels her off of him,Country
9204,9204,He says what can I do,Country
9205,9205,She says now don't you worry,Country
9206,9206,This will only last a week or two,Country
9207,9207,It wont be like this for long,Country
9208,9208,One day soon we'll look back laughin',Country
9209,9209,At the week we brought her home,Country
9210,9210,This phase is gonna fly by,Country
